Region1,Region2,Median_Correlation
4,104,0.952115821606946
4,105,0.723184638157846
4,106,0.793894516534126
4,107,0.541937995518877
4,108,0.409208875570004
4,109,0.590858681061811
4,110,0.366660991631794
4,111,0.335590733372796
4,112,0.443460797309122
4,113,0.161955195488946
4,114,0.207572476480077
4,115,0.147210171879592
4,116,0.150048035467201
4,117,0.177238704052808
4,118,0.232073180984562
4,119,0.199847745527876
4,120,0.103438795984228
4,121,0.30881083411228
4,122,0.181383995468494
4,123,0.176856623691556
4,124,0.2399041093482
4,125,0.234895719655824
4,126,0.136413180395129
4,127,0.220009355886835
4,128,0.249489471061244
4,129,0.2569878623051
4,130,0.214654444586582
4,131,0.398808593769875
4,132,0.426871969454177
4,133,0.51696335113675
4,134,0.433230799590053
4,135,0.308616910180755
4,136,0.372510941757192
4,137,0.206865648885241
4,138,0.212627031971497
4,139,0.335657452056334
4,140,0.18955174563873
4,141,0.254903376934827
4,142,0.240770603894731
4,143,0.193587284874662
4,144,0.0672521386144941
4,145,0.154883598100078
4,146,0.140137012270718
4,147,0.1958970126408
4,148,0.171537456935603
4,149,0.273879637411848
4,150,0.216078634384924
4,151,0.171017903104972
4,152,0.257934490462601
4,153,0.141067738766525
4,154,0.0430032723887356
4,155,0.147821660189816
4,156,0.161721406200437
4,157,0.0977605635860946
4,158,0.238572138765746
4,159,0.0393829277625087
4,160,0.262123896826871
4,161,0.0766505060035829
4,162,0.173872029205815
4,163,0.202285718423623
4,164,0.205145471790497
4,165,0.350094849279012
4,166,0.240327766697058
4,167,0.169718264710536
4,168,0.174657684587951
4,169,0.256196548698462
4,170,0.0987106168358871
4,171,0.0474248046646425
4,172,0.181112984942731
4,173,0.173178448579961
4,174,0.212037705297325
4,175,0.26268894890526
4,176,0.237362071069733
4,177,0.344933858305032
4,178,0.256252242540629
4,179,0.204473288037716
4,180,0.156006261292168
4,181,0.38898749429699
4,182,0.435331179881528
4,183,0.298117173486925
4,184,0.219677136553208
4,185,0.253223930024638
4,186,0.356757772479165
4,187,0.0949553832551012
4,188,0.0340970110603841
4,189,0.173629318174072
4,190,0.182921516949721
4,191,0.197034405375078
4,192,0.14809874321634
4,193,0.277916563165128
4,194,0.367897751731594
4,195,0.35838004428268
4,196,0.332523657893857
4,197,0.188261222843509
4,198,0.284762427753615
4,199,0.311908164691038
4,200,0.318138440896681
5,1,0.925025839789298
5,2,0.748537964605449
5,3,0.753462430609068
5,4,0.978336996424756
5,5,Inf
5,6,1.19829997931801
5,7,0.74369846688039
5,8,0.800316178180199
5,9,0.465617720161424
5,10,0.735422188449491
5,11,0.620817469455565
5,12,0.921655230920054
5,13,0.309624034102419
5,14,0.240627474479821
5,15,0.206040377619838
5,16,0.257044525343965
5,17,0.326213476620854
5,18,0.217066649618453
5,19,0.378667851088006
5,20,0.296840669532132
5,21,0.356776587407486
5,22,0.425500362510783
5,23,0.327183557857325
5,24,0.306991376283318
5,25,0.366921005562962
5,26,0.398105731161924
5,27,0.303037294186285
5,28,0.285883643421465
5,29,0.692363258916933
5,30,1.00302264559684
5,31,1.05726442480178
5,32,0.645405596977507
5,33,0.678006679463613
5,34,0.605409703284822
5,35,0.280446215485098
5,36,0.379617533149648
5,37,0.402208239982655
5,38,0.464876462863797
